;subjective_gain_numeric_fuel;subjective_gain_numeric_chauffage;subjective_gain_numeric_taxe_carbone
8864;8.001475775643723;20.0;17.17028704658844
8865;5.700653544054148;15.048278080900786;13.972890174162254
8866;6.109810226292368;13.286221512488643;1.304495970195214
8867;7.646898573617428;14.112979178171372;10.188738294765775
8868;9.322649990348443;14.807323396918036;18.544256621280283
8869;5.402977303228909;16.105816581623685;15.250177218108547
8870;8.668960391895633;16.607115135677816;13.477307348347296
8871;7.99551356768067;14.699668521049261;6.950165077279606
8872;5.78716327309553;12.62603200744934;10.600600153879668
8873;6.368351380216382;16.267526946101764;8.114064537565355
8874;1.7617604783945353;18.011416140140188;7.437315538403896
8875;5.90539783895277;14.285800882774234;2.2741518893932433
8876;7.757285548218534;14.699668521049261;17.661196782171697
8877;0.02077213777383804;11.556511464365485;10.927893415344101
8878;5.418110382722413;15.274439039167191;7.937078028404713
8879;8.197029120265464;13.440565951795941;5.382984249070205
8880;3.597388555575435;16.38934121175011;8.440741217234853
8881;7.027471801489753;13.424651906332684;2.9741394898666442
8882;6.594137051182088;16.001894111305244;3.6886083844713844
8883;5.78716327309553;16.365979493532386;6.870875670141079
8884;4.855672633713696;14.232212814099512;8.536951375955198
8885;7.866011045312531;12.172226138856265;1.6916496590011856
8886;2.5712898862000584;29.97565822770268;1.9757801629637015
8887;9.489537637463362;22.108419125009707;15.297922576250889
8888;7.304086057434802;28.057338871255382;14.909756895183099
8889;1.6724530808291624;27.329427095349654;7.6533526036282975
8890;6.533208034714562;25.513352885829953;11.98677994185464
8891;9.594244971847274;20.583135640509962;19.969862131246103
8892;6.1344647613268535;28.923262573047516;9.230975855209522
8893;6.323688768991185;24.401290419152645;7.0570553478514
8894;3.458451659120385;22.269353771370927;13.366477638583092
8895;4.115567881954803;25.66667127040614;0.045907935935275646
8896;6.576296708282825;29.75169656976262;12.388691587452879
8897;7.118268381502276;23.392211783631264;8.942112992437615
8898;3.836109031157472;25.688536714236804;0.045907935935275646
8899;5.418110382722413;28.248290752731993;9.207248075118116
8900;8.251954016143896;23.49419863445425;11.655603687878981
8901;4.425851548500532;25.26041688185083;19.10120612900195
8902;5.757373752355913;23.58822630421916;18.4265501993209
8903;3.7451046720047088;28.403651454839164;0.045907935935275646
8904;0.02077213777383804;27.518955648341887;10.687722191707689
8905;3.836109031157472;24.213057921349332;14.470472959172355
8906;3.213941758509312;23.727142140584004;17.828930025663176
8907;6.468279741232588;28.816389896713947;18.96643835655999
8908;8.039728649325298;25.9516569808643;10.148413990479446
8909;2.58770218357616;22.108419125009707;2.3842921630371383
8910;4.115567881954803;24.022750699429327;10.781802692437546
8911;1.8694748892421558;24.14870943073729;12.844084488790287
8912;7.027471801489753;25.26041688185083;5.943810812475931
8913;5.848221147995446;24.740029167317303;6.2994203979660375
8914;8.062316091736648;27.027027027027025;8.46787582102877
8915;7.728441837829996;21.87933220296473;14.264812785600217
8916;4.6583106923847275;24.740029167317303;0.9526847638946255
8917;5.248368625982455;22.269353771370927;8.73566531739057
8918;0.839653533766068;27.91816974417001;9.616723165787334
8919;7.595882739589797;20.605084684268746;17.276028040338684
8920;10.429862934799834;23.125744284552564;11.375782231328476
8921;15.58472073349915;24.79136791975501;0.045907935935275646
8922;12.519008334062221;26.030936315742764;7.437315538403896
8923;13.885794666559073;26.530334859541124;0.045907935935275646
8924;10.804609931848258;26.162974355971595;2.466673274572518
8925;13.164464776666591;26.72322452564511;5.728574355290675
8926;10.494237741676596;23.92979951920632;14.985054629726733
8927;12.641459957619483;25.8745162110431;4.697504693969373
8928;16.45558097083324;29.97565822770268;0.045907935935275646
8929;15.496956657117304;28.454260101299383;15.711400001872713
8930;17.866119364248775;26.972963549948645;13.256984649257788
8931;20.0;24.472099260965678;6.534224375431525
8932;12.07604302504357;24.864702968596674;10.102493419694781
8933;16.176975695565496;26.019311232360316;5.971857632590172
8934;13.469083003904416;27.191221401072973;16.314621793823555
8935;11.171197409346462;28.90187538161166;17.42266324909033
8936;17.465994467187897;21.19976527122253;14.264812785600217
8937;12.702964989099382;23.549141635356506;9.113495534639469
8938;10.022299152210417;24.581312731092936;19.98655881820567
8939;13.343075492524727;21.40585516756164;7.285201599708076
8940;12.737200078484372;26.466037317465936;6.351267453391529
8941;14.995338931378445;24.611861828276584;19.04078155637268
8942;16.846173612026025;24.261760314155847;19.98655881820567
8943;17.769783692981264;24.401290419152645;17.31073351382622
8944;12.261444928782584;21.64869890113462;11.260234231373184
8945;11.568192416808566;28.454260101299383;1.949535037279702
8946;16.000129085223605;20.944029970098484;2.869557288434261
8947;12.780387900266744;25.66667127040614;16.588541357782486
8948;17.465994467187897;26.72322452564511;10.305126236892571
8949;16.2544432128376;20.036552216004907;6.4741895873874
8950;10.653754230652188;24.79136791975501;13.114450163994206
8951;14.582769266460692;29.97565822770268;19.538726489170568
8952;14.228417094258745;26.32520389854578;9.347649366423745
8953;14.754345374232747;25.041731167930976;9.207248075118116
8954;19.318375923933136;23.125744284552564;19.362683748031742
8955;17.270266347739987;26.030936315742764;14.985054629726733
8956;13.701988765979536;22.65650263360877;12.388691587452879
8957;14.694500685386743;22.269353771370927;5.062106718707639
8958;20.0;27.112255845402377;11.605761234444762
8959;13.3053849879149;23.310103370763102;10.439420252441447
8960;17.82954616093333;21.46329450745879;14.658239684773536
8961;12.038334784319128;22.849275704715012;17.661196782171697
8962;10.022299152210417;20.036552216004907;10.047358682202741
8963;18.507004776377503;25.14705891881378;18.04333811612878
8964;16.000129085223605;26.843050094605644;4.4851934787050896
8965;15.461610477530789;23.125744284552564;13.723469231569027
8966;15.920900131290225;24.966283975307608;6.534224375431525
8967;13.030976753718127;24.864702968596674;13.822959856437896
8968;18.200843928179;28.057338871255382;8.783523030271075
8969;12.386347523653626;25.26041688185083;17.661196782171697
8970;12.386347523653626;26.26531177082847;19.98655881820567
8971;11.468137520135077;26.32520389854578;14.264812785600217
8972;18.560783328132906;21.93298856197079;11.555613109217234
8973;17.578114132278415;27.687679516438568;0.045907935935275646
8974;12.261444928782584;26.38545077011986;12.447209474584497
8975;10.022299152210417;24.022750699429327;10.687722191707689
8976;12.089869165668594;23.125744284552564;7.361538868888374
8977;19.19293657495716;25.513352885829953;12.732509099811457
8978;17.20207455634261;24.31568211638766;12.787648218769391
8979;18.068257125315768;26.319379291084186;18.144882919717777
8980;17.10550877657795;28.213966942319;11.085682113757457
8981;16.000129085223605;23.392211783631264;6.431661539033326
8982;13.939562098127984;24.70647841620348;6.2217503347930965
8983;17.465994467187897;26.67568134245965;1.6916496590011856
8984;17.10550877657795;26.61065638506514;10.028951705101441
8985;14.734596913299015;27.56932469307473;13.477307348347296
8986;15.671981876984036;26.26531177082847;7.92098501145732
8987;12.780387900266744;29.97565822770268;8.039032013446995
8988;13.057058698922082;21.666406090037505;10.84673818375965
8989;12.839029088396;23.27645445308129;9.001054996229072
8990;14.694500685386743;27.56932469307473;14.264812785600217
8991;15.859584332161813;26.030936315742764;14.457109777968961
8992;16.45558097083324;24.261760314155847;19.738435810869095
8993;10.022299152210417;25.66667127040614;13.366477638583092
8994;10.022299152210417;24.864702968596674;7.0934551614516295
8995;14.228417094258745;22.50286554481475;19.98655881820567
8996;12.839029088396;26.72322452564511;6.9841299421652066
8997;13.592503152990611;25.118087367026074;9.584655307329248
8998;17.698043940667276;23.06860951244433;5.062106718707639
8999;11.159925629835698;24.022750699429327;12.78764569478335
9000;13.68821046507901;26.162974355971595;12.620652631485381
9001;12.527974047265616;26.030936315742764;5.497292924596559
9002;16.75147871514643;27.81614703320495;14.008149269260343
9003;13.68175663346733;26.26531177082847;10.439420252441447
9004;17.729706200859084;20.036552216004907;15.995654323254257
9005;19.622408156802535;26.843050094605644;17.07977793492296
9006;11.66035563972776;21.35452191664462;8.373149470579937
9007;17.987600191499894;24.14870943073729;19.538726489170568
9008;14.604721283499185;25.38009039915822;6.738237557186494
9009;19.722299462467372;26.34336247658651;12.527557311035332
9010;16.532321475073267;28.057338871255382;8.46787582102877
9011;19.11347345373315;25.362694817252297;2.5600956193720017
9012;14.604721283499185;25.459183312558512;0.045907935935275646
9013;11.346878594895392;25.018568492654147;17.479193917370026
9014;14.652603222258676;22.842453364375615;1.5184307472124408
9015;12.615118744975259;24.401290419152645;11.555613109217234
9016;16.7040579610009;25.688536714236804;9.682201975828926
9017;17.523950902863945;26.843050094605644;12.510993971542348
9018;17.33043621550284;26.6117200052234;6.821768797139005
9019;14.652603222258676;26.576569459385002;0.8510550348432844
9020;15.353980683660325;25.513352885829953;7.6533526036282975
9021;10.295399381063817;23.621869671672926;15.813484179471214
9022;11.708684852818987;27.056807831354803;7.5026478672530175
9023;10.139648107202945;27.092882400401066;34.948135148767676
9024;12.940521155427723;27.518955648341887;33.40975566542865
9025;14.767583974005356;22.627870396200862;34.41883362690927
9026;12.089869165668594;26.784924122420804;33.277582800610766
9027;16.666022018812217;28.363053151261077;30.630204991714134
9028;19.581580933830537;20.036552216004907;27.616747745257726
9029;11.243954882383605;25.8745162110431;33.21245064085891
9030;15.745105877947367;25.8745162110431;24.53294265442696
9031;15.161556250823423;25.745699419236132;29.777966879922793
9032;12.596084702357894;21.69244692978564;37.48124637397945
9033;17.37002093522484;28.52245743011006;34.49592954164715
9034;16.532346873022107;23.915716996846314;29.32633999303721
9035;12.702964989099382;24.581312731092936;26.208665883483036
9036;13.996776273802652;23.06860951244433;24.979173219951818
9037;16.027693109920733;24.472099260965678;34.71961975071364
9038;15.544117498716764;26.530334859541124;23.9935573511378
9039;16.370959585630164;21.69244692978564;30.158327533750025
9040;17.635191647043712;26.528732693705933;24.45594742776609
9041;18.115882167741244;28.264725628063843;33.82295797517721
9042;11.375849530061133;25.77426900659782;26.077575148848144
9043;17.019518955325793;29.297065131637293;39.97128905710557
9044;11.742872131083004;27.84763509141567;24.389248383009754
9045;16.75147871514643;22.627870396200862;39.71182148919771
9046;12.839029088396;27.191221401072973;26.603055854616684
9047;15.161556250823423;21.93298856197079;28.086207499414083
9048;12.715475393419391;21.117015852169313;39.97128905710557
9049;10.022299152210417;23.808239703042467;39.83659222396443
9050;19.23323112893354;26.030936315742764;25.4636014387432
9051;15.671981876984036;24.88861033957401;32.331183003589786
9052;13.372097736284863;26.466037317465936;26.477043963972164
9053;14.932175159264034;23.03374962436436;26.28872094214762
9054;13.204633000227396;20.036552216004907;33.21245064085891
9055;14.195507350084123;24.70647841620348;32.95313077133994
9056;14.995338931378445;27.715489795006835;30.65284837276871
9057;20.0;26.315789473684212;24.53294265442696
9058;16.79062318659833;23.808239703042467;28.53347424600055
9059;17.019518955325793;27.092882400401066;25.564400828682135
9060;11.920561212874532;29.97565822770268;27.021753675282525
9061;15.533502748948308;29.97565822770268;37.68833257046708
9062;18.436708808903642;29.534234193931905;22.818058494963218
9063;10.371890394099921;22.76724374038381;30.437093020855535
9064;14.515217964875216;25.513352885829953;33.66916338536387
9065;12.997827161627129;28.571428571428573;28.4927302198696
9066;13.885794666559073;27.412319146848258;32.11048977521349
9067;17.33043621550284;24.401290419152645;36.850251589832624
9068;13.82493711699659;25.513352885829953;30.79570071110743
9069;14.671435352437834;24.79136791975501;31.136256291159537
9070;18.680927613860074;25.9516569808643;33.95705570229287
9071;16.79062318659833;25.9516569808643;28.903090228133014
9072;17.69662101321431;23.16583914774492;25.04294817476017
9073;13.60555254571068;29.97565822770268;28.413146784262658
9074;14.325338056551622;29.97565822770268;25.349197373284312
9075;14.342895732863592;23.49419863445425;25.4636014387432
9076;17.111859413709436;23.004435610236744;28.545403148337186
9077;12.493283202648449;26.466037317465936;34.71162392800599
9078;17.20207455634261;21.64869890113462;25.489294721539636
9079;20.0;24.729964311998373;36.13401615179416
9080;17.67556403148837;23.92979951920632;26.504267565480994
9081;12.213280461829982;26.34336247658651;33.57527930521992
9082;14.848264300567584;27.777169633711612;39.97128905710557
9083;16.75147871514643;23.808239703042467;23.936343753179926
9084;10.741215379168157;20.189089734331315;38.043052779815596
9085;16.45558097083324;24.022750699429327;23.31733160694239
9086;13.564436726945246;27.56932469307473;32.4567157487896
9087;17.929516539361998;23.004435610236744;25.97316106764932
9088;12.519008334062221;26.394128562635462;33.82295797517721
9089;16.282196960355236;24.540371605968268;33.95705570229287
9090;12.213280461829982;23.466239753803194;33.160030869504226
9091;14.419603656189944;23.466239753803194;37.401035058608876
9092;17.04051720035566;23.147641361426345;30.642246600873705
9093;10.554124196047622;23.58822630421916;35.54327475273234
9094;10.094242883832598;24.729964311998373;33.27481649308193
9095;13.52471689805437;24.165622109788654;29.173884402565864
9096;16.21678828904919;26.51421118199795;32.336754196691814
9097;15.859584332161813;23.727142140584004;33.71012492785015
9098;11.972023436026985;29.97565822770268;35.69776584716865
9099;12.677364092600024;29.97565822770268;28.545403148337186
9100;18.511034876290296;25.14705891881378;35.32621093848911
9101;13.712984142361034;23.38099153686149;29.32633999303721
9102;12.615118744975259;29.97565822770268;39.97128905710557
9103;12.576703411483233;26.394128562635462;37.79677204960393
9104;11.831819523557291;25.35490385945074;26.504267565480994
9105;13.149865634732942;24.740029167317303;34.827150452013335
9106;16.982509285215375;28.753927693544277;29.533371344722298
9107;20.0;21.52430045791384;20.015521565397194
9108;12.27134328971897;25.513352885829953;25.65996353927312
9109;17.45749050327575;24.611861828276584;32.11048977521349
9110;18.994296977043227;27.112255845402377;30.437093020855535
9111;16.982509285215375;20.036552216004907;36.835410120794904
